Id,Date,Home_or_Away,Team,Opponent,Win_Loss,Rest_Days,Season
4224,2025-02-28,Home,PHX,NOP,W,1.0,2024-25
4225,2025-02-28,Away,NOP,PHX,L,1.0,2024-25
4226,2025-02-28,Away,OKC,ATL,W,2.0,2024-25
4227,2025-02-28,Home,ATL,OKC,L,2.0,2024-25
4228,2025-02-28,Home,LAL,LAC,W,1.0,2024-25
4229,2025-02-28,Away,NYK,MEM,W,2.0,2024-25
4230,2025-02-28,Away,IND,MIA,L,2.0,2024-25
4231,2025-02-28,Home,MEM,NYK,L,3.0,2024-25
4232,2025-02-28,Home,CHI,TOR,W,2.0,2024-25
4233,2025-02-28,Home,BOS,CLE,L,2.0,2024-25
4234,2025-02-28,Home,UTA,MIN,W,2.0,2024-25
4235,2025-03-01,Away,MIL,DAL,W,2.0,2024-25
4236,2025-03-01,Away,WAS,CHA,W,3.0,2024-25
4237,2025-03-01,Away,BKN,DET,L,1.0,2024-25
4238,2025-03-01,Home,DET,BKN,W,1.0,2024-25
4239,2025-03-01,Away,SAS,MEM,W,3.0,2024-25
4240,2025-03-01,Home,MEM,SAS,L,1.0,2024-25
4241,2025-03-01,Home,DAL,MIL,L,2.0,2024-25
4242,2025-03-01,Home,HOU,SAC,L,3.0,2024-25
4243,2025-03-01,Home,CHA,WAS,L,2.0,2024-25
4244,2025-03-01,Away,SAC,HOU,W,3.0,2024-25
4245,2025-03-01,Home,PHI,GSW,W,3.0,2024-25
4246,2025-03-01,Away,GSW,PHI,L,2.0,2024-25
4247,2025-03-02,Home,MIA,NYK,L,2.0,2024-25
4248,2025-03-02,Home,IND,CHI,W,2.0,2024-25
4249,2025-03-02,Away,MIN,PHX,W,2.0,2024-25
4250,2025-03-02,Home,PHX,MIN,L,2.0,2024-25
4251,2025-03-02,Away,OKC,SAS,W,2.0,2024-25
4252,2025-03-02,Away,TOR,ORL,W,2.0,2024-25
4253,2025-03-02,Away,NOP,UTA,W,2.0,2024-25
4254,2025-03-02,Home,BOS,DEN,W,2.0,2024-25
4255,2025-03-02,Away,LAC,LAL,L,2.0,2024-25
4256,2025-03-02,Home,LAL,LAC,W,2.0,2024-25
4257,2025-03-02,Away,CHI,IND,L,2.0,2024-25
4258,2025-03-02,Home,UTA,NOP,L,2.0,2024-25
4259,2025-03-02,Home,ORL,TOR,L,3.0,2024-25
4260,2025-03-02,Away,DEN,BOS,L,2.0,2024-25
4261,2025-03-02,Away,NYK,MIA,W,2.0,2024-25
4262,2025-03-02,Home,CLE,POR,W,2.0,2024-25
4263,2025-03-02,Home,SAS,OKC,L,1.0,2024-25
4264,2025-03-02,Away,POR,CLE,L,2.0,2024-25
4265,2025-03-03,Away,POR,PHI,W,1.0,2024-25
4266,2025-03-03,Home,MIA,WAS,W,1.0,2024-25
4267,2025-03-03,Away,ATL,MEM,W,3.0,2024-25
4268,2025-03-03,Home,PHI,POR,L,2.0,2024-25
4269,2025-03-03,Away,GSW,CHA,W,2.0,2024-25
4270,2025-03-03,Away,SAC,DAL,W,2.0,2024-25
4271,2025-03-03,Home,OKC,HOU,W,1.0,2024-25
4272,2025-03-03,Home,MEM,ATL,L,2.0,2024-25
4273,2025-03-03,Away,DET,UTA,W,2.0,2024-25
4274,2025-03-03,Home,DAL,SAC,L,2.0,2024-25
4275,2025-03-03,Home,UTA,DET,L,1.0,2024-25
4276,2025-03-03,Home,CHA,GSW,L,2.0,2024-25
4277,2025-03-03,Away,HOU,OKC,L,2.0,2024-25
4278,2025-03-03,Away,WAS,MIA,L,2.0,2024-25
4279,2025-03-04,Home,ORL,TOR,L,2.0,2024-25
4280,2025-03-04,Away,MIL,ATL,W,3.0,2024-25
4281,2025-03-04,Home,MIN,PHI,W,2.0,2024-25
4282,2025-03-04,Away,LAC,PHX,L,2.0,2024-25
4283,2025-03-04,Away,CLE,CHI,W,2.0,2024-25
4284,2025-03-04,Home,LAL,NOP,W,2.0,2024-25
4285,2025-03-04,Home,SAS,BKN,W,2.0,2024-25
4286,2025-03-04,Away,NOP,LAL,L,2.0,2024-25
4287,2025-03-04,Away,TOR,ORL,W,2.0,2024-25
4288,2025-03-04,Away,GSW,NYK,W,1.0,2024-25
4289,2025-03-04,Away,PHI,MIN,L,1.0,2024-25
4290,2025-03-04,Home,CHI,CLE,L,2.0,2024-25
4291,2025-03-04,Home,PHX,LAC,W,2.0,2024-25
4292,2025-03-04,Home,ATL,MIL,L,1.0,2024-25
4293,2025-03-04,Home,NYK,GSW,L,2.0,2024-25
4294,2025-03-04,Away,BKN,SAS,L,3.0,2024-25
4295,2025-03-04,Home,IND,HOU,W,2.0,2024-25
4296,2025-03-04,Away,HOU,IND,L,1.0,2024-25
4297,2025-03-05,Away,UTA,WAS,L,2.0,2024-25
4298,2025-03-05,Home,CLE,MIA,W,1.0,2024-25
4299,2025-03-05,Away,SAC,DEN,L,2.0,2024-25
4300,2025-03-05,Home,WAS,UTA,W,2.0,2024-25
4301,2025-03-05,Away,MIA,CLE,L,2.0,2024-25
4302,2025-03-05,Away,POR,BOS,L,2.0,2024-25
4303,2025-03-05,Away,OKC,MEM,W,2.0,2024-25
4304,2025-03-05,Home,BOS,POR,W,3.0,2024-25
4305,2025-03-05,Away,MIN,CHA,W,1.0,2024-25
4306,2025-03-05,Away,DAL,MIL,L,2.0,2024-25
4307,2025-03-05,Home,DEN,SAC,W,3.0,2024-25
4308,2025-03-05,Home,CHA,MIN,L,2.0,2024-25
4309,2025-03-05,Away,DET,LAC,L,2.0,2024-25
4310,2025-03-05,Home,MIL,DAL,W,1.0,2024-25
4311,2025-03-05,Home,MEM,OKC,L,2.0,2024-25
4312,2025-03-05,Home,LAC,DET,W,1.0,2024-25
4313,2025-03-06,Home,ORL,CHI,L,2.0,2024-25
4314,2025-03-06,Home,BKN,GSW,L,2.0,2024-25
4315,2025-03-06,Away,NYK,LAL,L,2.0,2024-25
4316,2025-03-06,Away,CHI,ORL,W,2.0,2024-25
4317,2025-03-06,Home,ATL,IND,W,2.0,2024-25
4318,2025-03-06,Away,HOU,NOP,W,2.0,2024-25
4319,2025-03-06,Away,IND,ATL,L,2.0,2024-25
4320,2025-03-06,Home,BOS,PHI,W,1.0,2024-25
4321,2025-03-06,Away,PHI,BOS,L,2.0,2024-25
4322,2025-03-06,Away,GSW,BKN,W,2.0,2024-25
4323,2025-03-06,Home,NOP,HOU,L,2.0,2024-25
4324,2025-03-06,Home,LAL,NYK,W,2.0,2024-25
4325,2025-03-07,Away,MIN,MIA,W,2.0,2024-25
4326,2025-03-07,Away,NYK,LAC,L,1.0,2024-25
4327,2025-03-07,Away,PHX,DEN,L,3.0,2024-25
4328,2025-03-07,Home,SAC,SAS,W,2.0,2024-25
4329,2025-03-07,Home,LAC,NYK,W,2.0,2024-25
4330,2025-03-07,Away,POR,OKC,L,2.0,2024-25
4331,2025-03-07,Home,MIA,MIN,L,2.0,2024-25
4332,2025-03-07,Home,DEN,PHX,W,2.0,2024-25
4333,2025-03-07,Home,CHA,CLE,L,2.0,2024-25
4334,2025-03-07,Home,TOR,UTA,W,3.0,2024-25
4335,2025-03-07,Away,MEM,DAL,W,2.0,2024-25
4336,2025-03-07,Away,UTA,TOR,L,2.0,2024-25
4337,2025-03-07,Away,CLE,CHA,W,2.0,2024-25
4338,2025-03-07,Away,SAS,SAC,L,3.0,2024-25
4339,2025-03-07,Home,DAL,MEM,L,2.0,2024-25
4340,2025-03-07,Home,OKC,POR,W,2.0,2024-25
4341,2025-03-08,Away,IND,ATL,L,2.0,2024-25
4342,2025-03-08,Home,MIL,ORL,L,3.0,2024-25
4343,2025-03-08,Away,LAL,BOS,L,2.0,2024-25
4344,2025-03-08,Away,ORL,MIL,W,2.0,2024-25
4345,2025-03-08,Home,HOU,NOP,W,2.0,2024-25
4346,2025-03-08,Away,CHI,MIA,W,2.0,2024-25
4347,2025-03-08,Home,CHA,BKN,W,1.0,2024-25
4348,2025-03-08,Home,MIA,CHI,L,1.0,2024-25
4349,2025-03-08,Home,TOR,WAS,L,1.0,2024-25
4350,2025-03-08,Home,GSW,DET,W,2.0,2024-25
4351,2025-03-08,Away,DET,GSW,L,3.0,2024-25
4352,2025-03-08,Home,ATL,IND,W,2.0,2024-25
4353,2025-03-08,Home,BOS,LAL,W,2.0,2024-25
4354,2025-03-08,Away,WAS,TOR,W,3.0,2024-25
4355,2025-03-08,Away,BKN,CHA,L,2.0,2024-25
4356,2025-03-08,Away,NOP,HOU,L,2.0,2024-25
4357,2025-03-09,Home,POR,DET,L,2.0,2024-25
4358,2025-03-09,Away,PHX,DAL,W,2.0,2024-25
4359,2025-03-09,Away,DET,POR,W,1.0,2024-25
4360,2025-03-09,Away,SAS,MIN,L,2.0,2024-25
4361,2025-03-09,Home,NOP,MEM,L,1.0,2024-25
4362,2025-03-09,Away,CLE,MIL,W,2.0,2024-25
4363,2025-03-09,Home,MIL,CLE,L,1.0,2024-25
4364,2025-03-09,Away,MEM,NOP,W,2.0,2024-25
4365,2025-03-09,Away,DEN,OKC,L,2.0,2024-25
4366,2025-03-09,Home,OKC,DEN,W,2.0,2024-25
4367,2025-03-09,Home,PHI,UTA,W,3.0,2024-25
4368,2025-03-09,Away,SAC,LAC,L,2.0,2024-25
4369,2025-03-09,Away,UTA,PHI,L,2.0,2024-25
4370,2025-03-09,Home,DAL,PHX,L,2.0,2024-25
4371,2025-03-09,Home,LAC,SAC,W,2.0,2024-25
4372,2025-03-09,Home,MIN,SAS,W,2.0,2024-25
4373,2025-03-10,Away,ORL,HOU,L,2.0,2024-25
4374,2025-03-10,Home,HOU,ORL,W,2.0,2024-25
4375,2025-03-10,Away,LAL,BKN,L,2.0,2024-25
4376,2025-03-10,Away,POR,GSW,L,1.0,2024-25
4377,2025-03-10,Home,TOR,WAS,W,2.0,2024-25
4378,2025-03-10,Home,MIA,CHA,L,2.0,2024-25
4379,2025-03-10,Home,OKC,DEN,L,1.0,2024-25
4380,2025-03-10,Home,MEM,PHX,W,1.0,2024-25
4381,2025-03-10,Away,CHA,MIA,W,2.0,2024-25
4382,2025-03-10,Away,PHX,MEM,L,1.0,2024-25
4383,2025-03-10,Home,SAS,DAL,L,1.0,2024-25
4384,2025-03-10,Away,IND,CHI,L,2.0,2024-25
4385,2025-03-10,Home,GSW,POR,W,2.0,2024-25
4386,2025-03-10,Home,CHI,IND,W,2.0,2024-25
4387,2025-03-10,Away,NYK,SAC,W,3.0,2024-25
4388,2025-03-10,Away,DAL,SAS,W,1.0,2024-25
4389,2025-03-10,Away,UTA,BOS,L,1.0,2024-25
4390,2025-03-10,Home,ATL,PHI,W,2.0,2024-25
4391,2025-03-10,Home,BKN,LAL,W,2.0,2024-25
4392,2025-03-10,Home,BOS,UTA,W,2.0,2024-25
4393,2025-03-10,Home,SAC,NYK,L,1.0,2024-25
4394,2025-03-10,Away,PHI,ATL,L,1.0,2024-25
4395,2025-03-10,Away,WAS,TOR,L,2.0,2024-25
4396,2025-03-10,Away,DEN,OKC,W,1.0,2024-25
4397,2025-03-11,Home,DET,WAS,W,2.0,2024-25
4398,2025-03-11,Away,WAS,DET,L,1.0,2024-25
4399,2025-03-11,Away,MIL,IND,L,2.0,2024-25
4400,2025-03-11,Away,BKN,CLE,L,1.0,2024-25
4401,2025-03-11,Home,IND,MIL,W,1.0,2024-25
4402,2025-03-11,Home,NOP,LAC,W,2.0,2024-25
4403,2025-03-11,Away,LAC,NOP,L,2.0,2024-25
4404,2025-03-11,Home,CLE,BKN,W,2.0,2024-25
4405,2025-03-12,Home,MEM,UTA,W,2.0,2024-25
4406,2025-03-12,Home,DEN,MIN,L,2.0,2024-25
4407,2025-03-12,Home,ATL,CHA,W,2.0,2024-25
4408,2025-03-12,Away,PHI,TOR,L,2.0,2024-25
4409,2025-03-12,Away,MIN,DEN,W,3.0,2024-25
4410,2025-03-12,Away,LAC,MIA,W,1.0,2024-25
4411,2025-03-12,Away,UTA,MEM,L,2.0,2024-25
4412,2025-03-12,Away,DAL,SAS,L,2.0,2024-25
4413,2025-03-12,Home,POR,NYK,L,2.0,2024-25
4414,2025-03-12,Home,BOS,OKC,L,2.0,2024-25
4415,2025-03-12,Away,NYK,POR,W,2.0,2024-25
4416,2025-03-12,Away,CHA,ATL,L,2.0,2024-25
4417,2025-03-12,Away,OKC,BOS,W,2.0,2024-25
4418,2025-03-12,Home,SAS,DAL,W,2.0,2024-25
4419,2025-03-12,Home,MIA,LAC,L,2.0,2024-25
4420,2025-03-12,Away,PHX,HOU,L,2.0,2024-25
4421,2025-03-12,Home,HOU,PHX,W,2.0,2024-25
4422,2025-03-12,Home,TOR,PHI,W,2.0,2024-25
4423,2025-03-13,Home,NOP,ORL,L,2.0,2024-25
4424,2025-03-13,Home,CHI,BKN,W,3.0,2024-25
4425,2025-03-13,Away,SAC,GSW,L,3.0,2024-25
4426,2025-03-13,Home,GSW,SAC,W,3.0,2024-25
4427,2025-03-13,Away,BKN,CHI,L,2.0,2024-25
4428,2025-03-13,Away,ORL,NOP,W,3.0,2024-25
4429,2025-03-13,Away,LAL,MIL,L,3.0,2024-25
4430,2025-03-13,Home,DET,WAS,L,2.0,2024-25
4431,2025-03-13,Home,MIL,LAL,W,2.0,2024-25
4432,2025-03-13,Away,WAS,DET,W,2.0,2024-25
4433,2025-03-14,Away,DAL,HOU,L,2.0,2024-25
4434,2025-03-14,Away,CHA,SAS,W,2.0,2024-25
4435,2025-03-14,Away,SAC,PHX,L,1.0,2024-25
4436,2025-03-14,Home,ATL,LAC,L,2.0,2024-25
4437,2025-03-14,Away,CLE,MEM,W,3.0,2024-25
4438,2025-03-14,Home,SAS,CHA,L,2.0,2024-25
4439,2025-03-14,Away,TOR,UTA,W,2.0,2024-25
4440,2025-03-14,Away,BOS,MIA,W,2.0,2024-25
4441,2025-03-14,Home,DEN,LAL,W,2.0,2024-25
4442,2025-03-14,Home,UTA,TOR,L,2.0,2024-25
4443,2025-03-14,Home,MEM,CLE,L,2.0,2024-25
4444,2025-03-14,Home,HOU,DAL,W,2.0,2024-25
4445,2025-03-14,Home,MIN,ORL,W,2.0,2024-25
4446,2025-03-14,Home,PHX,SAC,W,2.0,2024-25
4447,2025-03-14,Away,LAL,DEN,L,1.0,2024-25
4448,2025-03-14,Away,LAC,ATL,W,2.0,2024-25
4449,2025-03-14,Away,ORL,MIN,L,1.0,2024-25
4450,2025-03-14,Away,IND,PHI,W,3.0,2024-25
4451,2025-03-14,Home,MIA,BOS,L,2.0,2024-25
4452,2025-03-14,Home,PHI,IND,L,2.0,2024-25
4453,2025-03-15,Away,BOS,BKN,W,1.0,2024-25
4454,2025-03-15,Away,WAS,DEN,W,2.0,2024-25
4455,2025-03-15,Home,HOU,CHI,W,1.0,2024-25
4456,2025-03-15,Away,OKC,DET,W,3.0,2024-25
4457,2025-03-15,Home,MEM,MIA,W,1.0,2024-25
4458,2025-03-15,Home,MIL,IND,W,2.0,2024-25
4459,2025-03-15,Away,CHI,HOU,L,2.0,2024-25
4460,2025-03-15,Home,DET,OKC,L,2.0,2024-25
4461,2025-03-15,Home,SAS,NOP,W,1.0,2024-25
4462,2025-03-15,Away,NYK,GSW,L,3.0,2024-25
4463,2025-03-15,Away,IND,MIL,L,1.0,2024-25
4464,2025-03-15,Away,MIA,MEM,L,1.0,2024-25
4465,2025-03-15,Home,DEN,WAS,L,1.0,2024-25
4466,2025-03-15,Away,NOP,SAS,L,2.0,2024-25
4467,2025-03-15,Home,GSW,NYK,W,2.0,2024-25
4468,2025-03-15,Home,BKN,BOS,L,2.0,2024-25
4469,2025-03-16,Home,CLE,ORL,L,2.0,2024-25
4470,2025-03-16,Away,TOR,POR,L,2.0,2024-25
4471,2025-03-16,Away,OKC,MIL,W,1.0,2024-25
4472,2025-03-16,Away,CHA,LAC,L,2.0,2024-25
4473,2025-03-16,Home,POR,TOR,W,4.0,2024-25
4474,2025-03-16,Away,PHI,DAL,W,2.0,2024-25
4475,2025-03-16,Away,ATL,BKN,L,2.0,2024-25
4476,2025-03-16,Home,DAL,PHI,L,2.0,2024-25
4477,2025-03-16,Home,LAC,CHA,W,2.0,2024-25
4478,2025-03-16,Away,ORL,CLE,W,2.0,2024-25
4479,2025-03-16,Home,MIL,OKC,L,1.0,2024-25
4480,2025-03-16,Away,PHX,LAL,L,2.0,2024-25
4481,2025-03-16,Home,BKN,ATL,W,1.0,2024-25
4482,2025-03-16,Away,UTA,MIN,L,2.0,2024-25
4483,2025-03-16,Home,LAL,PHX,W,2.0,2024-25
4484,2025-03-16,Home,MIN,UTA,W,2.0,2024-25
4485,2025-03-17,Home,UTA,CHI,L,1.0,2024-25
4486,2025-03-17,Away,TOR,PHX,L,1.0,2024-25
4487,2025-03-17,Home,GSW,DEN,L,2.0,2024-25
4488,2025-03-17,Home,NYK,MIA,W,2.0,2024-25
4489,2025-03-17,Home,POR,WAS,W,1.0,2024-25
4490,2025-03-17,Home,LAL,SAS,W,1.0,2024-25
4491,2025-03-17,Home,NOP,DET,L,2.0,2024-25
4492,2025-03-17,Away,PHI,HOU,L,1.0,2024-25
4493,2025-03-17,Away,CHI,UTA,W,2.0,2024-25
4494,2025-03-17,Away,MEM,SAC,L,2.0,2024-25
4495,2025-03-17,Home,HOU,PHI,W,2.0,2024-25
4496,2025-03-17,Away,SAS,LAL,L,2.0,2024-25
4497,2025-03-17,Away,MIA,NYK,L,2.0,2024-25
4498,2025-03-17,Away,DEN,GSW,W,2.0,2024-25
4499,2025-03-17,Away,DET,NOP,W,2.0,2024-25
4500,2025-03-17,Home,PHX,TOR,W,1.0,2024-25
4501,2025-03-17,Away,WAS,POR,L,2.0,2024-25
4502,2025-03-17,Home,MIN,IND,L,1.0,2024-25
4503,2025-03-17,Away,IND,MIN,W,2.0,2024-25
4504,2025-03-17,Home,SAC,MEM,W,3.0,2024-25
4505,2025-03-18,Home,CHA,ATL,L,2.0,2024-25
4506,2025-03-18,Away,CLE,LAC,L,2.0,2024-25
4507,2025-03-18,Home,LAC,CLE,W,2.0,2024-25
4508,2025-03-18,Home,GSW,MIL,W,1.0,2024-25
4509,2025-03-18,Away,BKN,BOS,L,2.0,2024-25
4510,2025-03-18,Away,MIL,GSW,L,2.0,2024-25
4511,2025-03-18,Away,ATL,CHA,W,2.0,2024-25
4512,2025-03-18,Home,BOS,BKN,W,3.0,2024-25
4513,2025-03-19,Away,CHI,PHX,L,2.0,2024-25
4514,2025-03-19,Home,MIN,NOP,L,2.0,2024-25
4515,2025-03-19,Home,SAS,NYK,W,2.0,2024-25
4516,2025-03-19,Away,DAL,IND,L,3.0,2024-25
4517,2025-03-19,Away,WAS,UTA,L,2.0,2024-25
4518,2025-03-19,Home,MIA,DET,L,2.0,2024-25
4519,2025-03-19,Home,PHX,CHI,W,2.0,2024-25
4520,2025-03-19,Away,HOU,ORL,W,2.0,2024-25
4521,2025-03-19,Away,MEM,POR,L,2.0,2024-25
4522,2025-03-19,Home,LAL,DEN,W,2.0,2024-25
4523,2025-03-19,Home,IND,DAL,W,2.0,2024-25
4524,2025-03-19,Home,POR,MEM,W,2.0,2024-25
4525,2025-03-19,Home,SAC,CLE,W,2.0,2024-25
4526,2025-03-19,Away,NYK,SAS,L,2.0,2024-25
4527,2025-03-19,Home,UTA,WAS,W,2.0,2024-25
4528,2025-03-19,Away,PHI,OKC,L,2.0,2024-25
4529,2025-03-19,Away,CLE,SAC,L,1.0,2024-25
4530,2025-03-19,Away,NOP,MIN,W,2.0,2024-25
4531,2025-03-19,Home,OKC,PHI,W,3.0,2024-25
4532,2025-03-19,Home,ORL,HOU,L,3.0,2024-25
4533,2025-03-19,Away,DEN,LAL,L,2.0,2024-25
4534,2025-03-19,Away,DET,MIA,W,2.0,2024-25
4535,2025-03-20,Away,NYK,CHA,L,1.0,2024-25
4536,2025-03-20,Home,LAL,MIL,L,1.0,2024-25
4537,2025-03-20,Away,TOR,GSW,L,3.0,2024-25
4538,2025-03-20,Away,CHI,SAC,W,1.0,2024-25
4539,2025-03-20,Away,MIL,LAL,W,2.0,2024-25
4540,2025-03-20,Home,IND,BKN,W,1.0,2024-25
4541,2025-03-20,Home,SAC,CHI,L,1.0,2024-25
4542,2025-03-20,Home,CHA,NYK,W,2.0,2024-25
4543,2025-03-20,Home,GSW,TOR,W,2.0,2024-25
4544,2025-03-20,Away,BKN,IND,L,2.0,2024-25
4545,2025-03-21,Home,LAC,MEM,W,3.0,2024-25
4546,2025-03-21,Home,DAL,DET,W,2.0,2024-25
4547,2025-03-21,Away,PHI,SAS,L,2.0,2024-25
4548,2025-03-21,Away,CLE,PHX,L,2.0,2024-25
4549,2025-03-21,Away,NOP,MIN,L,2.0,2024-25
4550,2025-03-21,Home,MIN,NOP,W,2.0,2024-25
4551,2025-03-21,Home,WAS,ORL,L,2.0,2024-25
4552,2025-03-21,Home,PHX,CLE,W,2.0,2024-25
4553,2025-03-21,Home,UTA,BOS,L,2.0,2024-25
4554,2025-03-21,Home,MIA,HOU,L,2.0,2024-25
4555,2025-03-21,Home,OKC,CHA,W,2.0,2024-25
4556,2025-03-21,Away,DET,DAL,L,2.0,2024-25
4557,2025-03-21,Away,DEN,POR,L,2.0,2024-25
4558,2025-03-21,Away,BOS,UTA,W,3.0,2024-25
4559,2025-03-21,Home,SAS,PHI,W,2.0,2024-25
4560,2025-03-21,Home,POR,DEN,W,2.0,2024-25
4561,2025-03-21,Away,ORL,WAS,W,2.0,2024-25
4562,2025-03-21,Away,CHA,OKC,L,1.0,2024-25
4563,2025-03-21,Away,HOU,MIA,W,2.0,2024-25
4564,2025-03-21,Away,MEM,LAC,L,2.0,2024-25
4565,2025-03-22,Away,BKN,IND,L,2.0,2024-25
4566,2025-03-22,Away,CHI,LAL,W,2.0,2024-25
4567,2025-03-22,Home,ATL,GSW,W,4.0,2024-25
4568,2025-03-22,Away,MIL,SAC,W,2.0,2024-25
4569,2025-03-22,Home,NYK,WAS,W,2.0,2024-25
4570,2025-03-22,Home,SAC,MIL,L,2.0,2024-25
4571,2025-03-22,Home,LAL,CHI,L,2.0,2024-25
4572,2025-03-22,Away,GSW,ATL,L,2.0,2024-25
4573,2025-03-22,Home,IND,BKN,W,2.0,2024-25
4574,2025-03-22,Away,WAS,NYK,L,1.0,2024-25
4575,2025-03-23,Home,UTA,CLE,L,2.0,2024-25
4576,2025-03-23,Away,DEN,HOU,W,2.0,2024-25
4577,2025-03-23,Home,MIA,CHA,W,2.0,2024-25
4578,2025-03-23,Away,BOS,POR,W,2.0,2024-25
4579,2025-03-23,Home,LAC,OKC,L,2.0,2024-25
4580,2025-03-23,Away,SAS,TOR,W,2.0,2024-25
4581,2025-03-23,Home,TOR,SAS,L,3.0,2024-25
4582,2025-03-23,Home,POR,BOS,L,2.0,2024-25
4583,2025-03-23,Away,CLE,UTA,W,2.0,2024-25
4584,2025-03-23,Home,ATL,PHI,W,1.0,2024-25
4585,2025-03-23,Away,OKC,LAC,W,2.0,2024-25
4586,2025-03-23,Home,HOU,DEN,L,2.0,2024-25
4587,2025-03-23,Home,DET,NOP,W,2.0,2024-25
4588,2025-03-23,Away,NOP,DET,L,2.0,2024-25
4589,2025-03-23,Away,PHI,ATL,L,2.0,2024-25
4590,2025-03-23,Away,CHA,MIA,L,2.0,2024-25
4591,2025-03-24,Away,LAL,ORL,L,2.0,2024-25
4592,2025-03-24,Home,DEN,CHI,L,1.0,2024-25
4593,2025-03-24,Away,PHI,NOP,L,1.0,2024-25
4594,2025-03-24,Home,NOP,PHI,W,1.0,2024-25
4595,2025-03-24,Home,ORL,LAL,W,3.0,2024-25
4596,2025-03-24,Home,IND,MIN,W,2.0,2024-25
4597,2025-03-24,Away,TOR,WAS,W,1.0,2024-25
4598,2025-03-24,Home,SAC,BOS,L,2.0,2024-25
4599,2025-03-24,Away,MIL,PHX,L,2.0,2024-25
4600,2025-03-24,Away,DAL,BKN,W,3.0,2024-25
4601,2025-03-24,Away,BOS,SAC,W,1.0,2024-25
4602,2025-03-24,Home,BKN,DAL,L,2.0,2024-25
4603,2025-03-24,Away,CHI,DEN,W,2.0,2024-25
4604,2025-03-24,Home,PHX,MIL,W,3.0,2024-25
4605,2025-03-24,Home,WAS,TOR,L,2.0,2024-25
4606,2025-03-24,Away,MIN,IND,L,3.0,2024-25
4607,2025-03-25,Home,DET,SAS,W,2.0,2024-25
4608,2025-03-25,Home,MIA,GSW,W,2.0,2024-25
4609,2025-03-25,Away,GSW,MIA,L,3.0,2024-25
4610,2025-03-25,Away,CLE,POR,W,2.0,2024-25
4611,2025-03-25,Home,NYK,DAL,W,3.0,2024-25
4612,2025-03-25,Home,UTA,MEM,L,2.0,2024-25
4613,2025-03-25,Away,MEM,UTA,W,4.0,2024-25
4614,2025-03-25,Away,ATL,HOU,L,2.0,2024-25
4615,2025-03-25,Home,CHA,ORL,L,2.0,2024-25
4616,2025-03-25,Away,DAL,NYK,L,1.0,2024-25
4617,2025-03-25,Home,SAC,OKC,L,1.0,2024-25
4618,2025-03-25,Away,OKC,SAC,W,2.0,2024-25
4619,2025-03-25,Home,POR,CLE,L,2.0,2024-25
4620,2025-03-25,Away,ORL,CHA,W,1.0,2024-25
4621,2025-03-25,Home,HOU,ATL,W,2.0,2024-25
4622,2025-03-25,Away,SAS,DET,L,2.0,2024-25
4623,2025-03-26,Away,TOR,BKN,W,2.0,2024-25
4624,2025-03-26,Home,IND,LAL,L,2.0,2024-25
4625,2025-03-26,Away,BOS,PHX,W,2.0,2024-25
4626,2025-03-26,Away,LAC,NYK,W,3.0,2024-25
4627,2025-03-26,Home,PHI,WAS,L,2.0,2024-25
4628,2025-03-26,Home,DEN,MIL,W,2.0,2024-25
4629,2025-03-26,Away,LAL,IND,W,2.0,2024-25
4630,2025-03-26,Away,MIL,DEN,L,2.0,2024-25
4631,2025-03-26,Away,WAS,PHI,W,2.0,2024-25
4632,2025-03-26,Home,NYK,LAC,L,1.0,2024-25
4633,2025-03-26,Home,PHX,BOS,L,2.0,2024-25
4634,2025-03-26,Home,BKN,TOR,L,2.0,2024-25
4635,2025-03-27,Away,IND,WAS,W,1.0,2024-25
4636,2025-03-27,Home,OKC,MEM,W,2.0,2024-25
4637,2025-03-27,Home,CHI,LAL,W,3.0,2024-25
4638,2025-03-27,Home,CLE,SAS,W,2.0,2024-25
4639,2025-03-27,Home,MIA,ATL,W,2.0,2024-25
4640,2025-03-27,Home,UTA,HOU,L,2.0,2024-25
4641,2025-03-27,Away,LAL,CHI,L,1.0,2024-25
4642,2025-03-27,Home,WAS,IND,L,1.0,2024-25
4643,2025-03-27,Away,MEM,OKC,L,2.0,2024-25
4644,2025-03-27,Away,POR,SAC,L,2.0,2024-25
4645,2025-03-27,Away,DAL,ORL,W,2.0,2024-25
4646,2025-03-27,Away,ATL,MIA,L,2.0,2024-25
4647,2025-03-27,Away,SAS,CLE,L,2.0,2024-25
4648,2025-03-27,Home,SAC,POR,W,2.0,2024-25
4649,2025-03-27,Home,ORL,DAL,L,2.0,2024-25
4650,2025-03-27,Away,HOU,UTA,W,2.0,2024-25
4651,2025-03-28,Home,MIL,NYK,L,2.0,2024-25
4652,2025-03-28,Away,PHX,MIN,L,2.0,2024-25
4653,2025-03-28,Away,NYK,MIL,W,2.0,2024-25
4654,2025-03-28,Home,DET,CLE,W,3.0,2024-25
4655,2025-03-28,Home,DEN,UTA,W,2.0,2024-25
4656,2025-03-28,Away,CLE,DET,L,1.0,2024-25
4657,2025-03-28,Away,UTA,DEN,L,1.0,2024-25
4658,2025-03-28,Home,MIN,PHX,W,4.0,2024-25
4659,2025-03-28,Away,LAC,BKN,W,2.0,2024-25
4660,2025-03-28,Home,TOR,CHA,W,2.0,2024-25
4661,2025-03-28,Home,NOP,GSW,L,4.0,2024-25
4662,2025-03-28,Away,CHA,TOR,L,3.0,2024-25
